7493,Tunica,MS
6403,Park City,KS
51019,Blackstone,VA
29900,Cutler,CA
24799,Freeburg,IL
5253,Hyrum,UT
49574,Patterson,LA
30128,Adamsville,TN
31965,Hartford,AL
29120,Lewisberry,PA
396622,Unionville,NC
4056,Charlotte,TN
398796,West Hanover Township,PA
46340,Lula,GA
10198,Atascosa,TX
396107,Town of Peru,NY
29616,Spooner,WI
45587,Guadalupe,AZ
19729,Oakmont,PA
15708,Perham,MN
162151,Robinwood,MD
23541,Attica,IN
56200,Mansfield,PA
36159,Ocilla,GA
14678,Windsor,VA
47310,Red Bud,IL
13169,Palmview,TX
36531,West Point,GA
38141,Darnestown,MD
12895,Myakka City,FL
33999,Silvis,IL
49619,Peshtigo,WI
38622,Fruitland,ID
33873,Saranac Lake,NY
41963,Austin,IN
44207,Blountstown,FL
11799,Hapeville,GA
13051,Norwood Young America,MN
14523,Welsh,LA
32502,Limestone,TN
52011,Ferris,TX
28111,Carolina Beach,NC
52917,Leakesville,MS
32177,Jacksboro,TX
20036,Post,TX
30587,Bridge City,TX
19870,Passaic,NJ
18453,Hanford,CA
52321,Greenacres,FL
11594,Germantown,TN
36384,Sheridan,CO
12788,Monahans,TX
42237,Genoa,IL
113101,Tortolita,AZ
222420,Oak Grove,SC
22452,Pittsboro,IN
19366,Midway Park,NC
8427,Gainesboro,TN
44909,Denver City,TX
24621,Etowah,TN
26643,Pulaski,NY
20855,Tuckahoe,NY
45820,Houghton Lake,MI
24095,Clatskanie,OR
56980,Jefferson,MD
48941,Calvert City,KY
396223,Bogue Chitto,MS
18948,Lanexa,VA
43565,Belcamp,MD
398540,Cumberland Township,PA
10724,Carthage,TN
10031,Abbeville,AL
31379,El Dorado Springs,MO
396717,Raisin,MI
46589,Monticello,IA
49870,Willow Springs,IL
18914,Lake Isabella,CA
29320,Strathmore,CA
4166,College Grove,TN
16151,Wayne,NE
32400,Lakeland,GA
28741,Jacksonville,OR
57011,Shamong Township,NJ
46034,Killingworth,CT
398414,Meredith,NH
47156,Pleasant Garden,NC
47563,Sandown,NH
11821,Harrisville,UT
29787,Roebuck,SC
43061,Sayre,OK
44295,Breese,IL
26456,Pennington Gap,VA
397393,Newport,NH
37956,Colfax,WI
33121,Nine Mile Falls,WA
12575,Marlborough,CT
3772,Boyd,TX
20629,Star,ID
38865,Hampstead,NH
18401,Grifton,NC
25756,Marietta,PA
398355,Town of Greene,NY
31785,Gold Hill,OR
42070,Cohasset,MA
25526,Lawtey,FL
18073,Fargo,ND
25704,Madison,AL
4216,Corvallis,OR
45299,Fond du Lac,WI
43004,Wilmore,KY
18080,Farmingdale,NJ
47052,Pen Argyl,PA
20213,Rockport,IN
53386,Montague,MI
18435,Haleiwa,HI
26970,Sappington,MO
105611,Moores Mill,AL
20462,Shenandoah,PA
27977,Wind Gap,PA
18757,Johnsonville,SC
43119,Seneca,MO
8961,Mattapoisett,MA
28857,Moody,TX
54274,Saint Joseph,IL
41756,Winsted,CT
45256,Federalsburg,MD
20364,Sardinia,OH
32053,Hodges,SC
396124,Wolfeboro,NH
21287,White Sulphur Springs,WV
46681,Natalia,TX
6755,Richwood,OH
41590,Waverly,VA
8521,Lake Placid,NY
3494,Avon,CO
39082,Huron,CA
38776,Gravette,AR
53950,Pollok,TX
43285,Saint Charles,MI
33832,San Augustine,TX
46024,Kewaunee,WI
40882,Sherrills Ford,NC
21226,West Harrison,IN
22728,Vonore,TN
31557,Fircrest,WA
3670,Big Sandy,TX
33750,Round Hill,VA
6096,Munford,AL
15102,Concordia,KS
42449,Fishersville,VA
40110,Oak View,CA
47595,Schriever,LA
19259,Mc Donald,TN
23453,Almont,MI
397483,Calumet,MI
56139,Osprey,FL
44587,Chisago City,MN
397452,Swatara Township,PA
43536,Martinsburg,PA
3457,Ashburnham,MA
3792,Breaux Bridge,LA
27095,Shrewsbury,MO
272619,O'' Neill,NE
4032,Centreville,VA
41271,Traverse City,MI
13863,Sitka,AK
35294,Collinsville,MS
37253,Bald Knob,AR
15545,Osage Beach,MO
14654,Williamson,GA
37273,Bargersville,IN
396769,Oakland,ME
8568,Huachuca City,AZ
3840,Brooksville,KY
47060,Pepper Pike,OH
14932,Avon,MN
29536,Sloughhouse,CA
27381,Tea,SD
40989,South Weber,UT
12851,Mount Airy,GA
33046,Neillsville,WI
13008,North Bend,OH
398657,Lafayette,NY
5436,Kingston,NH
36969,Williamstown,WV
37902,Clayton,IN
53316,Milan,IL
32173,Ithaca,MI
7265,Stockport,OH
42040,Coal Valley,IL
43621,Heath,TX
18217,Fulton,MD
5580,Le Sueur,MN
10159,Archbald,PA
48096,University Park,IL
56137,Osceola,WI
26545,Pleasant Grove,CA
44896,Dell Rapids,SD
23863,Bryans Road,MD
51210,Butner,NC
7475,Trooper,PA
20666,Stockbridge,MI
52504,Hicksville,OH
37349,Bell Buckle,TN
27861,West Greenwich,RI
18281,Gillsville,GA
52338,Gridley,KS
396096,Comstock Northwest,MI
32910,Mojave,CA
44869,Dawson Springs,KY
46924,Orwigsburg,PA
14632,Whitewright,TX
41181,Tappahannock,VA
30210,Ames,IA
6885,Saint Cloud,MN
17718,Daytona Beach,FL
8278,Buchanan,GA
28460,Kimberly,WI
14618,White Pigeon,MI
13659,Saint George,SC
30929,Clear Lake,MN
40137,Ohatchee,AL
41988,Bristol,WI
50852,Barboursville,VA
9585,Sparta,IL
272590,Fairfield Township,NJ
43258,Weirsdale,FL
7194,Spencer,IA
39991,New Wilmington,PA
20844,Trion,GA
30806,Cedaredge,CO
51561,Countryside,IL
4800,Frankfort,OH
45616,Halifax,VA
41745,Windham,CT
15659,Pawhuska,OK
19339,Meyersdale,PA
14121,Thatcher,AZ
52941,Leslie,MI
48977,Fox Point,WI
15976,Satsuma,AL
16627,Violet,LA
45824,Houtzdale,PA
57007,Scottsville,NY
19809,Pacific,WA
44076,Beacon Falls,CT
41962,Aurora,NE
8611,Fair Oaks Ranch,TX
29036,Marysville,PA
397235,Granby,MA
32548,Locust Valley,NY
47522,Saint Paris,OH
37952,Coldwater,OH
36042,Medina,TN
17972,Ely,MN
38279,East Bernstadt,KY
44204,Bloomingburg,NY
47169,Plymouth,NC
9726,Califon,NJ
49375,Jonesville,MI
397069,Northfield,VT
35705,Forks,WA
8867,Mount Vernon,IA
46919,Orofino,ID
46058,Knob Noster,MO
4693,Farmington,AR
43042,Summerton,SC
22846,Tryon,NC
53202,Max Meadows,VA
54178,Rochester,IL
5241,Huntington Woods,MI
6879,Sagle,ID
27255,Steelton,PA
32409,Lakeville,MN
10574,Broomfield,CO
3310,Ada,OK
29758,Owensville,MO
27793,Watchung,NJ
53696,Okolona,MS
37525,Boyce,LA
9057,Mendon,MA
38844,Hainesville,IL
20436,Shallowater,TX
10771,Centre Hall,PA
25578,Liberty,IN
202994,Portage Lakes,OH
4594,Englewood,TN
7942,Williams,AZ
28550,Elm Grove,WI
31195,Deer Lodge,MT
57092,Clay,AL
19981,Platteville,CO
35495,Lake Odessa,MI
23279,Eubank,KY
47778,South Williamsport,PA
51586,Cresco,IA
17452,Cisco,TX
43976,Atlantic Highlands,NJ
395587,Town of Tupper Lake,NY
25716,Mamou,LA
396013,Baker,FL
9511,Southampton,MA
29563,Rutledge,TN
4085,Cheverly,MD
51763,Dundee,OH
53434,Mount Healthy,OH
396846,West Slope,OR
29417,Sergeant Bluff,IA
9549,Westvale,NY
21887,Holly Hill,SC
35575,Fabens,TX
13662,Saint John,MO
29607,West Portsmouth,OH
51792,East Greenville,PA
8876,Munfordville,KY
12350,Lebanon,ME
53391,Montello,WI
25407,Kincheloe,MI
18475,Harrisburg,AR
57225,Pardeeville,WI
7854,West Milton,OH
25512,Larkspur,CA
236066,Northlake,TX
34685,Waunakee,WI
46293,Lolo,MT
37955,Colfax,LA
19681,North Riverside,IL
30642,Buellton,CA
397141,Wharton Township,PA
40501,Ravenna,MI
10869,Clinton,NJ
27782,Washington,GA
49647,Rindge,NH
16566,Petersburg,IN
50284,Toledo,OR
26659,Quincy,CA
12541,Manteo,NC
12549,Maple Lake,MN
37793,Cave Junction,OR
397299,Dover,MA
28942,Mount Vernon,TX
39491,London,OH
396473,Montpelier,VA
49784,Okemah,OK
17540,Columbus,KS
28311,Cuba City,WI
34360,Tuscola,IL
3813,Brighton,IL
10567,Bronson,MI
53347,Mineral Wells,WV
18465,Harbor Springs,MI
45352,Freedom,WI
36614,Hart,MI
15539,Mount Morris,NY
34183,Sunset,LA
40909,Silver Creek,GA
7043,Sheldon,IA
19756,Olivette,MO
35025,Castle Hayne,NC
38030,Corunna,MI
31157,Daingerfield,TX
56241,Paulsboro,NJ
10228,Axton,VA
25004,Hainesport Township,NJ
4522,Edinburg,VA
52681,Jay,FL
226949,Green Hill,TN
4223,Coudersport,PA
20300,Saint Gabriel,LA
19037,Linwood,NJ
56176,Mancos,CO
48363,Waukon,IA
207402,Raleigh Hills,OR
13161,Palacios,TX
18621,Hope,AR
24392,Dimondale,MI
27856,West Dundee,IL
51822,Eastampton Township,NJ
31186,Dayton,VA
33253,Orange Grove,TX
53955,Pontoon Beach,IL
396765,Winthrop,ME
22183,Olympia Fields,IL
15540,Mount Olive,MS
48482,Whitestown,IN
42663,Neptune Beach,FL
41816,York Haven,PA
35198,Bandon,OR
32639,Madrid,IA
8844,Orwell,OH
44898,Delmar,DE
15309,Evans Mills,NY
43692,Hastings,FL
29546,Weaver,AL
49395,Hartford,SD
44465,Carver,MN
8243,Baraboo,WI
55286,Yorktown,IN
18256,Gas City,IN
17143,Branchland,WV
395931,Susquehanna,PA
5538,Lancaster,WI
4121,Clear Spring,MD
39604,Mansfield,TX
5586,Lebanon,OH
17387,Chapel Hill,TN
41293,Troy,VA
25708,Madras,OR
19341,Micco,FL
11665,Granby,CO
36696,Schulenburg,TX
36016,Newton,MS
56236,New Cumberland,WV
21367,Woodcliff Lake,NJ
47431,Rockport,MA
45692,Hawthorne,NY
398569,Hopedale,MA
54273,Saint Johns,AZ
29773,Kerhonkson,NY
19699,Norwood,PA
21487,Decherd,TN
50666,Alburtis,PA
38376,Elsmere,DE
34534,Vance,AL
42600,Oscoda,MI
48868,Clifton Springs,NY
42366,Hurlock,MD
38902,Harrisburg,OR
399160,Blue Mounds,WI
56878,Wewoka,OK
6633,Providence Forge,VA
47036,Pea Ridge,AR
24989,Gulf Hills,MS
5475,Lafayette,AL
397262,Town of Elbridge,NY
33846,San Martin,CA
39790,Millers Creek,NC
46881,Old Town,FL
27739,Waleska,GA
15033,Bush,LA
182895,Mills River,NC
13380,Poynette,WI
18296,Glenarden,MD
15260,Hoopeston,IL
34678,Watervliet,MI
15063,Cabool,MO
18132,Folcroft,PA
397300,Littleton,NH
40146,Old Tappan,NJ
7744,Waldron,AR
17186,Brookfield,MO
43146,Wahoo,NE
10946,Corcoran,MN
54661,Tarrant,AL
17331,Cass City,MI
21534,Century,FL
37486,Boiling Springs,PA
24066,Chetek,WI
18406,Grover,NC
3617,Bellevue,MI
163854,Whitehall,MD
32952,Morriston,FL
32092,Houghton,MI
16144,Slaton,TX
51494,Colona,IL
30106,Hermon,ME
43111,Vineyard,UT
29303,Willington,CT
23858,Brownsburg,IN
24464,Eagle,ID
48549,Winthrop Harbor,IL
45458,Glendale,MO
26145,Newton Grove,NC
51274,Carmel Valley,CA
21315,Williston,SC
49239,Greentown,IN
33407,Phoenix,NY
17951,Elkhart,TX
8063,Biglerville,PA
16472,Deer Park,IL
39164,Jermyn,PA
14103,Taylor Mill,KY
25925,Mitchell,OR
4648,Fair Haven,NJ
53527,New Concord,OH
39739,Melissa,TX
25088,Hemlock,MI
6255,Norton,VA
30051,Roseau,MN
50877,Bartonville,IL
20068,Prospect Park,NJ
123902,Century Village,FL
50121,Tulia,TX
54794,Union Springs,AL
33574,Quincy,MI
11761,Guntown,MS
31043,Cordova,AL
24672,Falfurrias,TX
37261,Bamberg,SC
397468,Eagle,WI
57005,Laceys Spring,AL
30786,Cataula,GA
125490,O Brien,FL
37126,American Falls,ID
9664,Oronoco,MN
6330,Opp,AL
26927,Salem,SC
52837,Ladysmith,WI
12888,Murfreesboro,NC
43826,Adkins,TX
50223,Roseland,NJ
20395,Scottsville,VA
32434,Lascassas,TN
3757,Boscobel,WI
21512,Crafton,PA
44430,Canton,SD
22988,Roosevelt,UT
53274,Meridianville,AL
47572,Santaquin,UT
49355,Dyersville,IA
8638,Fairview,OR
396913,Houlton,ME
3315,Adams,TN
17255,Cadott,WI
398957,Omro,WI
31391,Elk Mound,WI
32416,Land O Lakes,FL
396880,Hutchinson Island South,FL
41744,Windcrest,TX
50114,South Bay,FL
42878,Millersville,TN
30810,Center Point,IA
4757,Forestville,CA
49192,Eveleth,MN
56414,Norwood,NJ
6081,Mount Sterling,OH
39813,Minster,OH
17470,Clendenin,WV
4923,Gobles,MI
11999,Hudson,MI
35279,Albia,IA
43405,Sanderson,FL
52507,Higginsville,MO
43502,Caledonia,MS
396722,Sandusky South,OH
50611,Delta,PA
125451,Norland,FL
16295,Miami,AZ
39095,Idabel,OK
36038,Rison,AR
16185,Turner,ME
21307,Williams,CA
18192,Frazeysburg,OH
37166,Ardsley,NY
25263,Iron Mountain,MI
37591,Broadway,NC
20206,Rochelle Park,NJ
6508,Pine Island,MN
52470,Hebron,MD
214885,Redstone Township,PA
19095,Loranger,LA
5313,Jamesburg,NJ
12559,Marengo,OH
40318,Petersburg,MI
55430,Chattaroy,WA
3430,Arcadia,WI
10005,Chanute,KS
30325,Bahama,NC
25164,Holly Springs,MS
28800,Hamilton,GA
37829,Charleston,AR
54970,Villa Park,CA
25939,Monclova,OH
32949,Morris,MN
10576,Brown City,MI
34125,Stedman,NC
35966,Rockvale,TN
3745,Bon Aqua,TN
56784,Watertown,TN
46225,Leonard,TX
399058,Lee,MA
56459,Londonderry Township,PA
397976,Town of Allegany,NY
163611,Walker Mill,MD
40096,Northridge,OH
30870,Chickasaw,AL
16791,Arbuckle,CA
27275,Stockdale,TX
12941,New Gloucester,ME
30191,Altha,FL
35310,Bells,TN
24740,Follansbee,WV
20163,Richland,MS
48646,Black Diamond,WA
21017,Utica,NY
25489,Lakewood,WA
8154,Boerne,TX
4592,Englewood,CO
13110,Opelousas,LA
36078,Pinon Hills,CA
29507,Rose Hill,KS
395759,Rowley,MA
57288,Oconto Falls,WI
24913,Gotha,FL
396320,Conemaugh Township,PA
36556,Westbrook,CT
22184,Onsted,MI
18193,Fredericksburg,OH
48867,Clever,MO
42989,Stockton,NJ
9121,Ponce Inlet,FL
46597,Montross,VA
55276,Yaphank,NY
47702,Silverhill,AL
42696,New Boston,NH
55390,Arcola,IL
105065,Lake Purdy,AL
52751,Kent City,MI
34509,Utica,KY
33531,Prescott,WI
32717,Marshall,VA
12103,Jarrell,TX
37896,Clarkton,NC
15265,Lake Dallas,TX
46651,Mountain View,MO
7046,Shenandoah,IA
52766,Key Largo,FL
46619,Morrisonville,NY
15249,Elmwood,LA
201379,Howland Center,OH
26526,Pismo Beach,CA
18627,Hopkinton,NH
33354,Paulden,AZ
51133,Bridgeport,OH
56161,Pacolet,SC
38079,Crittenden,KY
4685,Far Hills,NJ
40987,South Shore,KY
32629,Madera,CA
396054,Burbank,CA
40036,Norristown,PA
16971,Bellevue,NE
53076,Lutz,FL
45251,Fayetteville,GA
124464,Fountainbleau,FL
30394,Bel Air,MD
7801,Waynesboro,TN
36112,Linwood,NC
46818,Northern Cambria,PA
33828,Saltsburg,PA
395457,Reading Township,PA
40157,Onalaska,TX
18487,Hartly,DE
56507,Whitehouse,OH
14745,Youngstown,NY
8348,Caledonia,MN
46069,Kouts,IN
9831,Catawba,NC
15766,Lewisburg,OH
38943,Heathsville,VA
43978,Attica,MI
45454,Glen Saint Mary,FL
9642,Stanton,MI
24834,Gardiner,ME
56224,Reedsport,OR
6937,Santa Clara,UT
34683,Waukesha,WI
397449,Derry Township,PA
40415,Portland,ME
20536,Snohomish,WA
19355,Middletown,DE
52133,Friendswood,TX
40718,Salem,VA
25760,Marlboro,NY
11543,Friday Harbor,WA
10138,Anna,IL
38035,Cottonport,LA
31462,Estill Springs,TN
5006,Grottoes,VA
25730,Manitou Springs,CO
34191,Surfside,FL
35537,Gosport,IN
22679,Sutton,WV
6927,Sand Lake,MI
38161,Decatur,MI
21346,Winnie,TX
3529,Bangor,MI
8034,Yellow Springs,OH
37945,Coats,NC
8471,Larkspur,CO
397615,Franklin Township,PA
22390,McArthur,OH
55397,Bonneau,SC
20248,Rossford,OH
51562,Coupeville,WA
40124,Ocean Isle Beach,NC
54019,Prudenville,MI
17118,Boonville,MO
35599,Le Mars,IA
34855,Willow Springs,MO
15921,Wilder,ID
37367,Belmar,NJ
44511,Cedarville,OH
30839,Charlotte Hall,MD
40012,Newton,IL
21762,West Berlin,NJ
9777,Augusta,WV
51592,Crivitz,WI
27151,Somerset,TX
53541,New London,OH
398515,Hillsborough,NH
396740,Bridgton,ME
38155,De Soto,KS
19457,Mooresburg,TN
11960,Homeland,CA
23103,Sistersville,WV
24909,Gordo,AL
25534,Lebanon,TN
45612,Haines City,FL
6819,Rohnert Park,CA
397423,Cranbury Township,NJ
4619,Eupora,MS
37007,Auburn,MI
43633,Obetz,OH
11773,Hadley,MA
26333,Osawatomie,KS
13352,Poland,ME
10725,Caruthers,CA
29003,Marietta,SC
53564,Newcastle,WY
14601,Weyauwega,WI
4311,Dayton,KY
16165,Soap Lake,WA
47414,Rochester,MA
15989,Vass,NC
22741,Shady Spring,WV
26057,Naches,WA
45369,Friona,TX
40877,Sheridan,IL
36776,Alvaton,KY
4671,Falcon Heights,MN
34379,Union Bridge,MD
226663,Forest Hills,TN
16570,Goochland,VA
33372,Pelican Rapids,MN
32511,Linden,NC
396756,Rumford,ME
49928,Versailles,OH
21526,Bolton,MA
21909,Homer,AK
19443,Montgomery,PA
19538,Nashport,OH
37523,Boxboro,MA
24549,Efland,NC
55349,Blowing Rock,NC
119469,Derby,CO
395484,Saukville,WI
50207,South Gastonia,NC
43972,Athens,WI
12903,Narrows,VA
29776,La Salle,CO
3833,Broken Bow,NE
37949,Cold Spring,NY
37507,Bostic,NC
51639,Dalton,PA
39606,Manton,MI
34886,Wirtz,VA
827228,Walworth,NY
396112,Town of Amenia,NY
11387,Fairfield,IA
395575,Town of Unadilla,NY
396795,New Scotland,NY
10917,Columbia,MD
17845,Eagan,MN
28060,Youngstown,OH
34725,West Bloomfield,MI
32532,Little Elm,TX
6923,San Luis Obispo,CA
34068,South Tucson,AZ
21713,Cache,OK
43448,Perkins,OK
11803,Hardy,VA
8825,Lyndon,VT
47685,Shoreham,NY
37288,Barron,WI
45389,Ganado,TX
55065,Wayne,IL
43361,Redwood Valley,CA
42319,Goodland,KS
13318,Pixley,CA
32582,Loudon,NH
48587,Wrightsville,GA
56919,Liberty,MS
38680,Georgiana,AL
29073,New Windsor,MD
32140,Independence,MN
26367,Palm Springs North,FL
55598,Cold Spring,KY
8820,Lyles,TN
32236,Johnston City,IL
6122,Nauvoo,AL
19051,Little Silver,NJ
26968,Santa Ynez,CA
17361,Centerville,GA
36027,Philpot,KY
56076,Monrovia,MD
50110,Russiaville,IN
4806,Franklinville,NC
10384,Bethany,CT
395471,Lakewood,NJ
20665,Stockbridge,GA
57027,Bradford,OH
31598,Forsyth,MO
42755,Peoria Heights,IL
16029,Wurtsboro,NY
51181,Buena Vista,GA
14141,Timberlake,NC
50765,Armada,MI
47483,Russell,KS
6503,Pilesgrove,NJ
15607,Roaring Spring,PA
50519,Kanab,UT
17625,Creve Coeur,IL
51770,Duquesne,PA
10580,Brownstown,IN
13511,Richfield,UT
55809,Lake City,TN
37841,Chelan,WA
44536,Centreville,IL
6002,Mohawk,NY
39325,Lake Helen,FL
35808,Moss Landing,CA
12828,Moosic,PA
25102,Heyburn,ID
22345,New Lebanon,OH
41255,Topeka,IN
35771,Lowellville,OH
34759,West Point,VA
38514,Ferrum,VA
15692,Roland,OK
33596,Ravenel,SC
22820,Waynesville,GA
36030,Ringgold,VA
28473,Frostburg,MD
10040,Adamsville,AL
51115,Braidwood,IL
52224,Glen Gardner,NJ
57299,Victor,ID
43503,Carey,OH
398781,Yorkville,WI
397906,Town of Constantia,NY
4202,Coolville,OH
28509,Highwood,IL
33026,Nancy,KY
38445,Evart,MI
9594,Rocky Ford,CO
49022,Kevil,KY
4217,Cosby,TN
15457,Hanover,IN
399018,Harwinton,CT
5771,Manchester,MA
8414,Heiskell,TN
48434,Town Of West Monroe,NY
39999,Newberry,MI
39221,Kenova,WV
3406,Andersonville,TN
56390,North Street,MI
10720,Carnesville,GA
48769,Chewelah,WA
31549,Ferdinand,IN
34129,Steelville,MO
15040,Coleman,MI
37116,Alturas,CA
23546,Auburn,NH
31969,Harvard,MA
30905,Clancy,MT
35482,Glen Rose,TX
129794,Lakeview,GA
33256,Orland Park,IL
35641,Grove City,OH
4375,District Heights,MD
44738,Converse,TX
46402,Maple Park,IL
24758,Fort Gay,WV
6291,Oglesby,IL
47524,Saint Paul Park,MN
44999,Dundee,NY
40319,Village of Pewaukee,WI
46204,Leetonia,OH
42856,Milan,IN
19632,Niota,TN
33417,Piketon,OH
46124,Lake Worth,TX
30490,Blissfield,MI
53705,Old Westbury,NY
47279,Ranchos de Taos,NM
20456,Shelby,MI
30991,Columbia,CT
9811,De Kalb,TX
45774,Holbrook,AZ
10281,Bay Springs,MS
7236,Stanardsville,VA
21910,Honaker,VA
43016,Sansom Park,TX
51506,Columbus Grove,OH
17734,Deer Park,OH
241650,Bensley,VA
56690,Shadyside,OH
12975,Newman Lake,WA
36851,East Bernard,TX
6402,Park City,IL
5777,Manila,AR
39728,Meadowbrook,AL
8211,Chunchula,AL
4007,Catalina,AZ
54788,Union Beach,NJ
17038,Bishop,TX
31394,Elkins,WV
48065,Tuskegee,AL
39806,Mineral Point,WI
203957,Turpin Hills,OH
52866,Lake Providence,LA
827229,Marion,NY
36942,Hartsburg,MO
25448,La Porte City,IA
55375,Cedar Crest,NM
33126,Noble,OK
35802,Lytle,TX
31580,Florissant,MO
32789,McMinnville,OR
12202,Kings Mountain,NC
44114,Belleville,PA
43469,Schuylerville,NY
27391,Terrell Hills,TX
45902,Isle of Palms,SC
35602,Fairmount,GA
39605,Mansura,LA
7193,Speedwell,TN
44671,Cokato,MN
13122,Orleans,IN
9119,Poland,OH
14901,Auburn,KY
26194,North Oaks,MN
56580,Street,MD
14682,Winfield,AL
26770,Rising Sun,IN
43223,Town Creek,AL
45530,Grantville,GA
17189,Brookline,NH
48527,Windom,MN
235481,Meadows Place,TX
397062,Town of Warsaw,NY
50629,Emory,TX
32567,Lonsdale,MN
34192,Surgoinsville,TN
6674,Ragley,LA
38309,Eastland,TX
35470,Elkton,KY
9187,Springville,IN
13111,Oracle,AZ
16664,Eclectic,AL
19636,Nitro,WV
38962,Hensley,AR
17698,Daniels,WV
5216,Horse Shoe,NC
53610,North Judson,IN
47046,Pelahatchie,MS
396537,Stratmoor,CO
44826,Custer,SD
33356,Paxton,IL
22343,New Ipswich,NH
13510,Richfield,OH
42778,Petersburg,WV
8544,Hot Springs,SD
39085,Hurt,VA
397923,Kewaskum,WI
12326,Lathrop,MO
52464,Heath Springs,SC
8715,Forest City,IA
12979,Newton,AL
31519,Faison,NC
16901,Basile,LA
31443,Englewood Cliffs,NJ
7809,Weed,CA
42364,Hurdle Mills,NC
52301,Grawn,MI
40799,Seagrove,NC
213174,McVeytown,PA
827215,Lake George,NY
46666,Myrtle Beach,SC
48573,Woodstock,GA
397356,North Beaver Township,PA
32542,Livonia,MI
228696,Oak Hill,TN
33498,Port Orange,FL
48569,Woodland,CA
48210,Valrico,FL
39173,Johnstown,PA
42923,Pottstown,PA
25347,Kailua Kona,HI
15321,Lakeview,MI
9584,Snow Camp,NC
46378,Malakoff,TX
40241,Parachute,CO
36416,Shreve,OH
18744,Jeffersonville,KY
15466,Jourdanton,TX
38285,East Granby,CT
27911,Westville,OK
33592,Ransomville,NY
26856,Round Lake Park,IL
17286,Canon,GA
52911,Lawton,MI
118227,South Yuba City,CA
11122,Dittmer,MO
32553,Lodi,OH
34892,Womelsdorf,PA
36375,Yemassee,SC
16839,Auburn,WA
16818,Ashburn,VA
54902,Valdosta,GA
20776,Terre Haute,IN
12886,Muncie,IN
399237,Town of Candor,NY
38272,Easley,SC
25221,Huntsville,TX
25459,Laguna Niguel,CA
7837,West Des Moines,IA
398190,Bethel Township,PA
56484,Louisville,GA
20707,Summerdale,AL
33229,Olalla,WA
42678,Parma,MI
25395,Keystone,CO
395900,Mack South,OH
34559,Victoria,VA
55226,Wilton,CA
56571,Sandusky,MI
15806,Linn,MO
16089,Yale,MI
12362,Leland,MS
36081,Lexington,MO
52521,Hightstown,NJ
5639,Lincoln,AR
15903,Stanley,WI
55355,Cave Springs,AR
34081,Sparks Glencoe,MD
14747,Youngtown,AZ
43071,Sunset,UT
41804,Yantis,TX
396068,Northumberland,NY
22759,Yukon,OK
25784,Massillon,OH
10428,Blaine,MN
7367,Tamarac,FL
21779,Hawesville,KY
32315,Kingsville,MD
55501,Aynor,SC
7773,Waskom,TX
11853,Hearne,TX
38132,Danville,AL
52813,Koloa,HI
37137,Andalusia,AL
31615,Fort Oglethorpe,GA
11588,Geneva,AL
54535,Stanley,VA
37926,Clint,TX
35624,Diana,TX
17590,Corvallis,MT
49691,North Plains,OR
42068,Cochranton,PA
52230,Glendale,CO
16774,Annville,PA
49694,Pioneer,CA
25333,Johnston,SC
25608,Lisbon,ME
5368,Justin,TX
27986,Winnebago,IL
55044,Warsaw,KY
34378,Union,OH
29870,Belzoni,MS
34597,Vineland,NJ
396053,Florence-Graham,CA
45473,Goldsboro,NC
20355,Santa Rosa,NM
5239,Huntersville,NC
7039,Shawnee,KS
51441,Clayton,NC
53253,Medina,OH
26483,Pico Rivera,CA
26620,Prescott,AZ
14552,West Hartford,CT
4515,Eden Prairie,MN
46084,La Crosse,WI
28648,Grant,AL
19974,Plain City,UT
39752,Merkel,TX
9699,Rockholds,KY
23470,Alton,NH
29050,Pearisburg,VA
25619,Livingston,AL
37751,Carlisle,MA
26198,North Stonington,CT
35511,Glyndon,MN
397485,Jaffrey,NH
47230,Prescott,AR
55010,Walbridge,OH
47470,Royal City,WA
36924,Pineville,MO
36289,Windsor,MO
398240,Barre,MA
398776,Warren,MA
397557,Town of Batavia,NY
47914,Surfside Beach,SC
39051,Houston,TX
17426,Chicago,IL
45689,Haverhill,MA
12665,Mechanicsville,VA
6736,Reston,VA
397753,Town of Perry,NY
397970,Greenwich Township,PA
14365,Varnville,SC
15502,Princeton,IL
14871,Chandler,IN
52783,Kingwood,WV
18241,Gambier,OH
33221,Ogallala,NE
8549,Leesburg,OH
50126,West Alexandria,OH
397159,Brecknock Township,PA
36954,Rogue River,OR
399122,Town of Oxford,NY
31879,Grosse Pointe,MI
31502,Fairbury,NE
49719,Linglestown,PA
19273,McConnelsville,OH
14051,Sunset Beach,NC
11482,Fort Ashby,WV
30042,Wynne,AR
14104,Taylorsville,MS
183959,Saint James,NC
54645,Swoyersville,PA
398344,Winneconne,WI
9146,Pontotoc,MS
29915,Comer,GA
44672,Coker,AL
8141,Crab Orchard,KY
42227,Las Animas,CO
34381,Union City,IN
398119,Town of Malone,NY
6915,San Antonio,TX
18172,Fort Worth,TX
7481,Tucson,AZ
10920,Columbus,OH
12455,Louisville,KY
13121,Orlando,FL
13373,Portland,OR
44269,Boston,MA
17762,Detroit,MI
32811,Memphis,TN
18203,Fresno,CA
54212,Rosemead,CA
215256,Rutherford,PA
6713,Reed City,MI
15901,Whitesburg,GA
9505,Saint James,MN
34082,Sparta,MO
14942,China Spring,TX
39602,Mansfield,GA
396719,Milford,IN
397760,Caernarvon Township,PA
56451,Poolesville,MD
54910,Valley Center,KS
48719,Bono,AR
